invoice_id,Branch,City,category,unit_price,quantity,date,time,payment_method,rating,profit_margin,total,month,hour
1984,WALM067,Haltom City,Fashion accessories,80.0,1.0,2021-01-12,10:09:00,Ewallet,8.0,0.33,80.0,1,10
1985,WALM049,North Richland Hills,Home and lifestyle,58.0,1.0,2023-10-05,14:47:00,Ewallet,4.0,0.48,58.0,10,14
1986,WALM088,Cleburne,Fashion accessories,83.0,3.0,2023-05-18,8:38:00,Ewallet,6.0,0.33,249.0,5,8
1987,WALM098,Mineral Wells,Home and lifestyle,52.0,1.0,2023-10-29,20:15:00,Ewallet,8.0,0.18,52.0,10,20
1988,WALM016,Brownsville,Fashion accessories,64.0,1.0,2020-08-25,13:05:00,Ewallet,7.0,0.48,64.0,8,13
1989,WALM088,Cleburne,Home and lifestyle,55.0,1.0,2023-05-26,14:54:00,Ewallet,8.0,0.33,55.0,5,14
1990,WALM033,Pearland,Fashion accessories,29.0,2.0,2021-02-28,9:22:00,Ewallet,9.0,0.48,58.0,2,9
1991,WALM036,Allen,Home and lifestyle,66.0,3.0,2023-06-30,19:17:00,Ewallet,8.0,0.48,198.0,6,19
1992,WALM067,Haltom City,Fashion accessories,20.0,2.0,2020-03-08,20:38:00,Ewallet,7.0,0.33,40.0,3,20
1993,WALM015,Grand Prairie,Home and lifestyle,41.0,3.0,2020-03-04,14:03:00,Ewallet,7.0,0.48,123.0,3,14
1994,WALM044,Pharr,Fashion accessories,19.0,1.0,2022-10-01,6:19:00,Ewallet,6.0,0.48,19.0,10,6
1995,WALM004,Austin,Home and lifestyle,52.0,2.0,2022-06-20,7:34:00,Ewallet,9.0,0.48,104.0,6,7
1996,WALM037,League City,Fashion accessories,38.0,3.0,2020-01-24,7:33:00,Ewallet,5.0,0.48,114.0,1,7
1997,WALM070,Hurst,Home and lifestyle,65.0,3.0,2021-04-17,8:09:00,Ewallet,8.0,0.33,195.0,4,8
1998,WALM016,Brownsville,Fashion accessories,36.0,1.0,2020-08-14,16:02:00,Ewallet,7.0,0.48,36.0,8,16
1999,WALM002,Dallas,Home and lifestyle,82.0,3.0,2023-12-17,9:24:00,Ewallet,4.0,0.36,246.0,12,9
2000,WALM004,Austin,Fashion accessories,75.0,1.0,2021-07-08,12:03:00,Ewallet,9.0,0.48,75.0,7,12
2001,WALM011,Lubbock,Home and lifestyle,41.0,1.0,2020-03-16,16:06:00,Ewallet,7.0,0.48,41.0,3,16
2002,WALM095,Big Spring,Fashion accessories,31.0,2.0,2022-12-23,6:47:00,Ewallet,8.0,0.33,62.0,12,6
2003,WALM066,Grapevine,Home and lifestyle,62.0,3.0,2023-07-24,22:29:00,Ewallet,6.0,0.33,186.0,7,22
2004,WALM005,Fort Worth,Fashion accessories,26.0,2.0,2020-02-11,14:51:00,Ewallet,5.0,0.48,52.0,2,14
2005,WALM053,Conroe,Home and lifestyle,39.0,1.0,2022-10-24,18:21:00,Ewallet,7.0,0.57,39.0,10,18
2006,WALM094,Alamo,Fashion accessories,44.0,3.0,2020-03-03,8:50:00,Ewallet,8.0,0.33,132.0,3,8
2007,WALM034,College Station,Home and lifestyle,61.0,1.0,2022-08-07,10:27:00,Ewallet,9.0,0.48,61.0,8,10
2008,WALM093,Angleton,Fashion accessories,37.0,1.0,2020-02-20,7:35:00,Ewallet,7.0,0.33,37.0,2,7
2009,WALM008,Corpus Christi,Home and lifestyle,65.0,2.0,2023-01-24,21:45:00,Ewallet,7.0,0.48,130.0,1,21
2010,WALM011,Lubbock,Fashion accessories,17.0,2.0,2022-10-21,15:23:00,Ewallet,8.0,0.48,34.0,10,15
2011,WALM053,Conroe,Home and lifestyle,71.0,2.0,2022-03-01,21:53:00,Ewallet,6.0,0.57,142.0,3,21
2012,WALM088,Cleburne,Fashion accessories,84.0,2.0,2023-04-10,21:21:00,Ewallet,6.0,0.33,168.0,4,21
2013,WALM024,Carrollton,Home and lifestyle,80.0,3.0,2021-09-16,19:10:00,Ewallet,7.0,0.48,240.0,9,19
2014,WALM041,Mission,Fashion accessories,58.0,1.0,2022-01-02,6:47:00,Ewallet,9.0,0.48,58.0,1,6
2015,WALM006,El Paso,Home and lifestyle,30.0,2.0,2020-02-04,17:20:00,Ewallet,7.0,0.48,60.0,2,17
2016,WALM036,Allen,Fashion accessories,58.0,3.0,2023-03-12,18:24:00,Ewallet,4.0,0.48,174.0,3,18
2017,WALM030,Richardson,Home and lifestyle,19.0,3.0,2021-01-03,17:52:00,Ewallet,7.0,0.48,57.0,1,17
2018,WALM090,Brownwood,Fashion accessories,66.0,2.0,2021-08-09,20:18:00,Ewallet,9.0,0.33,132.0,8,20
2019,WALM031,Lewisville,Home and lifestyle,41.0,1.0,2021-06-07,11:42:00,Ewallet,7.0,0.48,41.0,6,11
2020,WALM018,Frisco,Fashion accessories,18.0,2.0,2021-01-24,22:01:00,Ewallet,4.0,0.48,36.0,1,22
2021,WALM043,Baytown,Home and lifestyle,46.0,3.0,2021-01-20,22:16:00,Ewallet,7.0,0.48,138.0,1,22
2022,WALM079,La Porte,Fashion accessories,64.0,1.0,2023-11-27,16:43:00,Ewallet,9.0,0.33,64.0,11,16
2023,WALM064,Bedford,Home and lifestyle,34.0,2.0,2020-05-08,7:46:00,Ewallet,9.0,0.33,68.0,5,7
2024,WALM040,Edinburg,Fashion accessories,77.0,3.0,2023-05-16,20:30:00,Ewallet,9.0,0.48,231.0,5,20
2025,WALM011,Lubbock,Home and lifestyle,17.0,2.0,2020-05-22,9:08:00,Ewallet,8.0,0.48,34.0,5,9
2026,WALM098,Mineral Wells,Fashion accessories,49.0,2.0,2021-04-17,16:51:00,Ewallet,6.0,0.18,98.0,4,16
2027,WALM097,Alice,Home and lifestyle,85.0,2.0,2021-04-24,16:30:00,Ewallet,4.0,0.18,170.0,4,16
2028,WALM071,Lufkin,Fashion accessories,36.0,3.0,2023-09-07,11:20:00,Ewallet,6.0,0.33,108.0,9,11
2029,WALM063,Georgetown,Home and lifestyle,84.0,2.0,2023-10-08,15:26:00,Ewallet,5.0,0.33,168.0,10,15
2030,WALM014,Amarillo,Fashion accessories,51.0,1.0,2021-04-27,10:44:00,Ewallet,7.0,0.48,51.0,4,10
2031,WALM040,Edinburg,Home and lifestyle,52.0,2.0,2023-02-06,6:54:00,Ewallet,9.0,0.48,104.0,2,6
2032,WALM078,Del Rio,Fashion accessories,48.0,2.0,2022-04-15,13:34:00,Ewallet,9.0,0.33,96.0,4,13
2033,WALM100,Canyon,Home and lifestyle,50.0,2.0,2021-10-12,20:36:00,Ewallet,6.0,0.18,100.0,10,20
2034,WALM090,Brownwood,Fashion accessories,51.0,1.0,2022-05-01,21:08:00,Ewallet,4.0,0.33,51.0,5,21
2035,WALM007,Arlington,Home and lifestyle,15.0,1.0,2020-01-11,6:09:00,Ewallet,7.0,0.48,15.0,1,6
2036,WALM077,Coppell,Fashion accessories,52.0,3.0,2023-02-18,21:18:00,Ewallet,7.0,0.33,156.0,2,21
2037,WALM078,Del Rio,Home and lifestyle,49.0,3.0,2022-06-30,9:31:00,Ewallet,6.0,0.33,147.0,6,9
2038,WALM021,McAllen,Fashion accessories,72.0,2.0,2023-10-24,15:20:00,Ewallet,4.0,0.48,144.0,10,15
2039,WALM020,Killeen,Home and lifestyle,82.0,2.0,2021-08-31,16:56:00,Ewallet,7.0,0.48,164.0,8,16
2040,WALM063,Georgetown,Fashion accessories,74.0,2.0,2023-09-22,6:30:00,Ewallet,4.0,0.33,148.0,9,6
2041,WALM047,Flower Mound,Home and lifestyle,25.0,2.0,2021-05-22,13:59:00,Ewallet,6.0,0.48,50.0,5,13
2042,WALM036,Allen,Fashion accessories,77.0,2.0,2020-07-13,13:04:00,Ewallet,5.0,0.48,154.0,7,13
2043,WALM080,Nacogdoches,Home and lifestyle,73.0,3.0,2020-01-05,15:12:00,Ewallet,7.0,0.33,219.0,1,15
2044,WALM004,Austin,Fashion accessories,85.0,1.0,2021-11-07,13:08:00,Ewallet,6.0,0.48,85.0,11,13
2045,WALM014,Amarillo,Home and lifestyle,79.0,3.0,2023-12-24,7:34:00,Ewallet,9.0,0.48,237.0,12,7
2046,WALM072,Lancaster,Fashion accessories,66.0,3.0,2023-10-24,21:59:00,Ewallet,7.0,0.33,198.0,10,21
2047,WALM011,Lubbock,Home and lifestyle,18.0,1.0,2022-06-26,17:34:00,Ewallet,9.0,0.48,18.0,6,17
2048,WALM018,Frisco,Fashion accessories,40.0,2.0,2021-07-28,19:08:00,Ewallet,4.0,0.48,80.0,7,19
2049,WALM097,Alice,Home and lifestyle,74.0,3.0,2020-10-21,18:44:00,Ewallet,9.0,0.18,222.0,10,18
2050,WALM085,Kerrville,Fashion accessories,58.0,1.0,2021-01-22,13:58:00,Ewallet,7.0,0.33,58.0,1,13
2051,WALM093,Angleton,Home and lifestyle,53.0,2.0,2022-07-23,14:33:00,Ewallet,5.0,0.33,106.0,7,14
2052,WALM057,Euless,Fashion accessories,15.0,3.0,2023-03-09,9:28:00,Ewallet,7.0,0.33,45.0,3,9
2053,WALM090,Brownwood,Home and lifestyle,42.0,3.0,2022-04-08,16:10:00,Ewallet,7.0,0.33,126.0,4,16
2054,WALM064,Bedford,Fashion accessories,46.0,1.0,2022-04-03,7:29:00,Ewallet,8.0,0.33,46.0,4,7
2055,WALM033,Pearland,Home and lifestyle,22.0,3.0,2022-06-14,6:34:00,Ewallet,8.0,0.48,66.0,6,6
2056,WALM011,Lubbock,Fashion accessories,38.0,2.0,2022-10-25,12:17:00,Ewallet,7.0,0.48,76.0,10,12
2057,WALM026,Denton,Home and lifestyle,59.0,2.0,2022-06-19,7:00:00,Ewallet,4.0,0.48,118.0,6,7
2058,WALM079,La Porte,Fashion accessories,83.0,3.0,2021-01-12,13:02:00,Ewallet,9.0,0.33,249.0,1,13
2059,WALM009,Plano,Home and lifestyle,19.0,3.0,2021-11-27,13:50:00,Ewallet,8.0,0.48,57.0,11,13
2060,WALM081,Friendswood,Fashion accessories,77.0,3.0,2020-07-24,21:13:00,Ewallet,5.0,0.33,231.0,7,21
2061,WALM040,Edinburg,Home and lifestyle,49.0,1.0,2022-10-22,7:44:00,Ewallet,6.0,0.48,49.0,10,7
2062,WALM012,Garland,Fashion accessories,47.0,2.0,2021-02-25,14:36:00,Ewallet,8.0,0.48,94.0,2,14
2063,WALM068,Burleson,Home and lifestyle,58.0,3.0,2023-04-04,12:52:00,Ewallet,8.0,0.33,174.0,4,12
2064,WALM013,Irving,Fashion accessories,28.0,1.0,2021-08-17,15:52:00,Ewallet,7.0,0.48,28.0,8,15
2065,WALM014,Amarillo,Home and lifestyle,28.0,3.0,2020-04-15,11:26:00,Ewallet,9.0,0.48,84.0,4,11
2066,WALM049,North Richland Hills,Fashion accessories,43.0,2.0,2023-10-26,21:35:00,Ewallet,5.0,0.48,86.0,10,21
2067,WALM057,Euless,Home and lifestyle,70.0,1.0,2021-02-10,22:58:00,Ewallet,7.0,0.33,70.0,2,22
2068,WALM041,Mission,Fashion accessories,48.0,3.0,2022-06-02,14:29:00,Ewallet,8.0,0.48,144.0,6,14
2069,WALM037,League City,Home and lifestyle,84.0,2.0,2021-09-19,12:53:00,Ewallet,7.0,0.48,168.0,9,12
2070,WALM077,Coppell,Fashion accessories,80.0,3.0,2021-11-25,6:59:00,Ewallet,6.0,0.33,240.0,11,6
2071,WALM040,Edinburg,Home and lifestyle,78.0,2.0,2023-01-14,13:25:00,Ewallet,5.0,0.48,156.0,1,13
2072,WALM034,College Station,Fashion accessories,25.0,2.0,2023-07-15,19:52:00,Ewallet,8.0,0.48,50.0,7,19
2073,WALM072,Lancaster,Home and lifestyle,30.0,3.0,2021-01-18,16:37:00,Ewallet,8.0,0.33,90.0,1,16
2074,WALM062,Galveston,Fashion accessories,62.0,2.0,2020-09-19,15:02:00,Ewallet,8.0,0.33,124.0,9,15
2075,WALM010,Laredo,Home and lifestyle,81.0,2.0,2022-06-15,17:54:00,Ewallet,6.0,0.48,162.0,6,17
2076,WALM083,Farmers Branch,Fashion accessories,42.0,2.0,2022-11-15,15:58:00,Ewallet,9.0,0.33,84.0,11,15
2077,WALM002,Dallas,Home and lifestyle,54.0,1.0,2022-06-04,17:28:00,Ewallet,8.0,0.36,54.0,6,17
2078,WALM058,Port Arthur,Fashion accessories,44.0,1.0,2023-09-18,22:50:00,Ewallet,8.0,0.33,44.0,9,22
2079,WALM023,Midland,Home and lifestyle,29.0,1.0,2023-01-30,12:18:00,Ewallet,9.0,0.48,29.0,1,12
2080,WALM041,Mission,Fashion accessories,82.0,2.0,2022-06-17,18:29:00,Ewallet,4.0,0.48,164.0,6,18
2081,WALM090,Brownwood,Home and lifestyle,33.0,2.0,2021-07-12,19:29:00,Ewallet,6.0,0.33,66.0,7,19
2082,WALM076,Huntsville,Fashion accessories,15.0,3.0,2020-06-04,17:28:00,Ewallet,5.0,0.33,45.0,6,17
2083,WALM040,Edinburg,Home and lifestyle,70.0,3.0,2023-10-24,18:50:00,Ewallet,6.0,0.48,210.0,10,18
2084,WALM042,Bryan,Fashion accessories,18.0,3.0,2020-12-29,22:18:00,Ewallet,6.0,0.48,54.0,12,22
2085,WALM059,Pflugerville,Home and lifestyle,33.0,1.0,2021-08-23,14:06:00,Ewallet,5.0,0.33,33.0,8,14
2086,WALM030,Richardson,Fashion accessories,25.0,2.0,2020-03-06,15:47:00,Ewallet,6.0,0.48,50.0,3,15
2087,WALM071,Lufkin,Home and lifestyle,78.0,1.0,2023-06-23,14:29:00,Ewallet,7.0,0.33,78.0,6,14
2088,WALM069,Rockwall,Fashion accessories,69.0,2.0,2021-12-27,17:38:00,Ewallet,6.0,0.33,138.0,12,17
2089,WALM028,Odessa,Home and lifestyle,64.0,1.0,2022-12-26,11:59:00,Ewallet,7.0,0.48,64.0,12,11
2090,WALM015,Grand Prairie,Fashion accessories,34.0,3.0,2023-12-29,15:25:00,Ewallet,6.0,0.48,102.0,12,15
2091,WALM022,Mesquite,Home and lifestyle,49.0,2.0,2021-10-31,18:06:00,Ewallet,9.0,0.48,98.0,10,18
2092,WALM021,McAllen,Fashion accessories,26.0,3.0,2021-07-20,22:55:00,Ewallet,9.0,0.48,78.0,7,22
2093,WALM007,Arlington,Home and lifestyle,65.0,3.0,2020-10-05,22:40:00,Ewallet,5.0,0.48,195.0,10,22
2094,WALM040,Edinburg,Fashion accessories,85.0,3.0,2023-03-16,10:01:00,Ewallet,8.0,0.48,255.0,3,10
2095,WALM049,North Richland Hills,Home and lifestyle,63.0,2.0,2023-08-26,6:34:00,Ewallet,9.0,0.48,126.0,8,6
2096,WALM092,Lake Jackson,Fashion accessories,81.0,3.0,2023-06-06,15:53:00,Ewallet,9.0,0.33,243.0,6,15
2097,WALM039,Longview,Home and lifestyle,81.0,1.0,2020-12-08,20:12:00,Ewallet,6.0,0.48,81.0,12,20
2098,WALM067,Haltom City,Fashion accessories,46.0,3.0,2022-07-27,7:41:00,Ewallet,7.0,0.33,138.0,7,7
2099,WALM013,Irving,Home and lifestyle,27.0,1.0,2022-01-10,11:09:00,Ewallet,4.0,0.48,27.0,1,11
2100,WALM043,Baytown,Fashion accessories,51.0,3.0,2023-02-04,12:53:00,Ewallet,9.0,0.48,153.0,2,12
2101,WALM048,Harlingen,Home and lifestyle,75.0,1.0,2022-06-28,20:06:00,Ewallet,9.0,0.48,75.0,6,20
2102,WALM022,Mesquite,Fashion accessories,77.0,3.0,2021-12-10,8:22:00,Ewallet,7.0,0.48,231.0,12,8
2103,WALM061,Cedar Park,Home and lifestyle,51.0,2.0,2020-08-21,11:10:00,Ewallet,5.0,0.33,102.0,8,11
2104,WALM022,Mesquite,Fashion accessories,60.0,2.0,2021-09-11,17:47:00,Ewallet,8.0,0.48,120.0,9,17
2105,WALM078,Del Rio,Home and lifestyle,80.0,2.0,2020-06-06,19:49:00,Ewallet,4.0,0.33,160.0,6,19
2106,WALM018,Frisco,Fashion accessories,79.0,1.0,2022-02-07,15:28:00,Ewallet,9.0,0.48,79.0,2,15
2107,WALM063,Georgetown,Home and lifestyle,42.0,1.0,2023-10-02,12:06:00,Ewallet,7.0,0.33,42.0,10,12
2108,WALM081,Friendswood,Fashion accessories,42.0,2.0,2023-11-26,6:38:00,Ewallet,8.0,0.33,84.0,11,6
2109,WALM080,Nacogdoches,Home and lifestyle,39.0,1.0,2020-11-08,14:33:00,Ewallet,7.0,0.33,39.0,11,14
2110,WALM098,Mineral Wells,Fashion accessories,50.0,3.0,2020-08-03,19:46:00,Ewallet,9.0,0.18,150.0,8,19
2111,WALM037,League City,Home and lifestyle,16.0,3.0,2021-08-09,21:53:00,Ewallet,4.0,0.48,48.0,8,21
2112,WALM090,Brownwood,Fashion accessories,27.0,1.0,2023-06-12,18:24:00,Ewallet,8.0,0.33,27.0,6,18
2113,WALM077,Coppell,Home and lifestyle,74.0,1.0,2020-08-27,7:00:00,Ewallet,8.0,0.33,74.0,8,7
2114,WALM068,Burleson,Fashion accessories,67.0,2.0,2021-04-07,16:59:00,Ewallet,6.0,0.33,134.0,4,16
2115,WALM039,Longview,Home and lifestyle,82.0,2.0,2022-07-20,14:26:00,Ewallet,8.0,0.48,164.0,7,14
2116,WALM098,Mineral Wells,Fashion accessories,32.0,3.0,2022-02-05,13:53:00,Ewallet,8.0,0.18,96.0,2,13
2117,WALM020,Killeen,Home and lifestyle,44.0,1.0,2021-05-14,21:17:00,Ewallet,8.0,0.48,44.0,5,21
2118,WALM090,Brownwood,Fashion accessories,25.0,3.0,2020-11-15,16:35:00,Ewallet,4.0,0.33,75.0,11,16
2119,WALM030,Richardson,Home and lifestyle,25.0,2.0,2021-11-29,11:43:00,Ewallet,4.0,0.48,50.0,11,11
2120,WALM071,Lufkin,Fashion accessories,80.0,1.0,2021-02-08,17:36:00,Ewallet,4.0,0.33,80.0,2,17
2121,WALM002,Dallas,Home and lifestyle,74.0,2.0,2023-12-10,7:14:00,Ewallet,8.0,0.36,148.0,12,7
2122,WALM016,Brownsville,Fashion accessories,48.0,1.0,2022-07-23,17:24:00,Ewallet,5.0,0.48,48.0,7,17
2123,WALM062,Galveston,Home and lifestyle,71.0,3.0,2023-07-21,22:55:00,Ewallet,4.0,0.33,213.0,7,22
2124,WALM005,Fort Worth,Fashion accessories,15.0,1.0,2022-06-16,17:22:00,Ewallet,7.0,0.48,15.0,6,17
2125,WALM027,Abilene,Home and lifestyle,35.0,1.0,2020-09-01,18:46:00,Ewallet,6.0,0.48,35.0,9,18
2126,WALM085,Kerrville,Fashion accessories,51.0,2.0,2022-12-03,19:18:00,Ewallet,9.0,0.33,102.0,12,19
2127,WALM012,Garland,Home and lifestyle,84.0,3.0,2020-05-13,18:50:00,Ewallet,8.0,0.48,252.0,5,18
2128,WALM093,Angleton,Fashion accessories,43.0,1.0,2021-12-31,16:10:00,Ewallet,6.0,0.33,43.0,12,16
2129,WALM010,Laredo,Home and lifestyle,72.0,3.0,2021-11-02,17:35:00,Ewallet,5.0,0.48,216.0,11,17
2130,WALM091,Little Elm,Fashion accessories,53.0,1.0,2021-06-27,17:11:00,Ewallet,4.0,0.33,53.0,6,17
2131,WALM023,Midland,Home and lifestyle,69.0,2.0,2020-02-28,10:04:00,Ewallet,9.0,0.48,138.0,2,10
2132,WALM024,Carrollton,Fashion accessories,15.0,1.0,2021-09-13,7:45:00,Ewallet,4.0,0.48,15.0,9,7
2133,WALM024,Carrollton,Home and lifestyle,65.0,2.0,2022-06-22,21:04:00,Ewallet,8.0,0.48,130.0,6,21
2134,WALM040,Edinburg,Fashion accessories,25.0,2.0,2023-01-07,6:03:00,Ewallet,6.0,0.48,50.0,1,6
2135,WALM081,Friendswood,Home and lifestyle,15.0,2.0,2022-09-08,13:14:00,Ewallet,4.0,0.33,30.0,9,13
2136,WALM027,Abilene,Fashion accessories,22.0,1.0,2022-04-21,21:18:00,Ewallet,4.0,0.48,22.0,4,21
2137,WALM023,Midland,Home and lifestyle,20.0,1.0,2020-12-26,8:40:00,Ewallet,5.0,0.48,20.0,12,8
2138,WALM006,El Paso,Fashion accessories,54.0,3.0,2023-02-28,19:29:00,Ewallet,5.0,0.48,162.0,2,19
2139,WALM098,Mineral Wells,Home and lifestyle,48.0,1.0,2022-10-20,19:32:00,Ewallet,5.0,0.18,48.0,10,19
2140,WALM013,Irving,Fashion accessories,51.0,2.0,2023-02-27,20:14:00,Ewallet,5.0,0.48,102.0,2,20
2141,WALM095,Big Spring,Home and lifestyle,50.0,3.0,2022-02-28,22:40:00,Ewallet,7.0,0.33,150.0,2,22
2142,WALM053,Conroe,Fashion accessories,48.0,2.0,2020-03-22,22:56:00,Ewallet,8.0,0.57,96.0,3,22
2143,WALM094,Alamo,Home and lifestyle,69.0,2.0,2020-01-21,7:09:00,Ewallet,9.0,0.33,138.0,1,7
2144,WALM044,Pharr,Fashion accessories,69.0,3.0,2020-10-10,9:41:00,Ewallet,7.0,0.48,207.0,10,9
2145,WALM080,Nacogdoches,Home and lifestyle,23.0,1.0,2020-01-15,7:45:00,Ewallet,4.0,0.33,23.0,1,7
2146,WALM088,Cleburne,Fashion accessories,46.0,3.0,2020-06-24,10:41:00,Ewallet,9.0,0.33,138.0,6,10
2147,WALM051,New Braunfels,Home and lifestyle,24.0,3.0,2020-06-25,14:28:00,Ewallet,5.0,0.48,72.0,6,14
2148,WALM059,Pflugerville,Fashion accessories,25.0,1.0,2020-06-14,6:37:00,Ewallet,6.0,0.33,25.0,6,6
2149,WALM020,Killeen,Home and lifestyle,80.0,3.0,2021-10-29,13:30:00,Ewallet,9.0,0.48,240.0,10,13
2150,WALM007,Arlington,Fashion accessories,48.0,3.0,2021-01-10,18:02:00,Ewallet,8.0,0.48,144.0,1,18
2151,WALM070,Hurst,Home and lifestyle,32.0,2.0,2023-07-21,9:28:00,Ewallet,9.0,0.33,64.0,7,9
2152,WALM078,Del Rio,Fashion accessories,51.0,3.0,2021-01-10,10:14:00,Ewallet,7.0,0.33,153.0,1,10
2153,WALM061,Cedar Park,Home and lifestyle,21.0,1.0,2023-11-21,14:05:00,Ewallet,5.0,0.33,21.0,11,14
2154,WALM007,Arlington,Fashion accessories,44.0,1.0,2023-12-05,18:23:00,Ewallet,4.0,0.48,44.0,12,18
2155,WALM039,Longview,Home and lifestyle,37.0,1.0,2023-01-30,13:32:00,Ewallet,9.0,0.48,37.0,1,13
2156,WALM012,Garland,Fashion accessories,31.0,1.0,2021-01-23,8:40:00,Ewallet,9.0,0.48,31.0,1,8
2157,WALM026,Denton,Home and lifestyle,47.0,2.0,2023-07-14,16:57:00,Ewallet,8.0,0.48,94.0,7,16
2158,WALM015,Grand Prairie,Fashion accessories,39.0,2.0,2022-04-08,19:03:00,Ewallet,6.0,0.48,78.0,4,19
2159,WALM076,Huntsville,Home and lifestyle,19.0,1.0,2022-10-03,6:29:00,Ewallet,7.0,0.33,19.0,10,6
2160,WALM066,Grapevine,Fashion accessories,69.0,3.0,2023-09-13,18:32:00,Ewallet,9.0,0.33,207.0,9,18
2161,WALM018,Frisco,Home and lifestyle,81.0,3.0,2022-07-02,9:52:00,Ewallet,6.0,0.48,243.0,7,9
2162,WALM044,Pharr,Fashion accessories,25.0,3.0,2020-03-19,8:29:00,Ewallet,6.0,0.48,75.0,3,8
2163,WALM085,Kerrville,Home and lifestyle,22.0,3.0,2022-06-06,20:49:00,Ewallet,6.0,0.33,66.0,6,20
2164,WALM031,Lewisville,Fashion accessories,55.0,3.0,2023-10-24,20:20:00,Ewallet,8.0,0.48,165.0,10,20
2165,WALM037,League City,Home and lifestyle,42.0,3.0,2021-12-28,21:55:00,Ewallet,6.0,0.48,126.0,12,21
2166,WALM023,Midland,Fashion accessories,39.0,1.0,2020-07-03,10:12:00,Ewallet,6.0,0.48,39.0,7,10
2167,WALM005,Fort Worth,Home and lifestyle,40.0,2.0,2020-01-30,17:52:00,Ewallet,8.0,0.48,80.0,1,17
2168,WALM014,Amarillo,Fashion accessories,21.0,2.0,2022-04-09,19:14:00,Ewallet,8.0,0.48,42.0,4,19
2169,WALM027,Abilene,Home and lifestyle,72.0,3.0,2022-05-12,9:26:00,Ewallet,5.0,0.48,216.0,5,9
2170,WALM026,Denton,Fashion accessories,23.0,3.0,2020-04-19,18:34:00,Ewallet,4.0,0.48,69.0,4,18
2171,WALM090,Brownwood,Home and lifestyle,62.0,2.0,2022-02-02,18:32:00,Ewallet,6.0,0.33,124.0,2,18
2172,WALM015,Grand Prairie,Fashion accessories,51.0,1.0,2022-09-15,10:11:00,Ewallet,9.0,0.48,51.0,9,10
2173,WALM015,Grand Prairie,Home and lifestyle,26.0,1.0,2020-05-05,10:50:00,Ewallet,6.0,0.48,26.0,5,10
2174,WALM043,Baytown,Fashion accessories,32.0,1.0,2023-12-29,9:18:00,Ewallet,4.0,0.48,32.0,12,9
2175,WALM037,League City,Home and lifestyle,43.0,1.0,2021-05-07,6:05:00,Ewallet,5.0,0.48,43.0,5,6
2176,WALM081,Friendswood,Fashion accessories,19.0,2.0,2021-06-19,11:46:00,Ewallet,4.0,0.33,38.0,6,11
2177,WALM001,Houston,Home and lifestyle,63.0,3.0,2021-11-02,9:54:00,Ewallet,9.0,0.36,189.0,11,9
2178,WALM015,Grand Prairie,Fashion accessories,69.0,3.0,2023-02-09,12:11:00,Ewallet,6.0,0.48,207.0,2,12
2179,WALM001,Houston,Home and lifestyle,37.0,1.0,2023-11-09,13:10:00,Ewallet,4.0,0.36,37.0,11,13
2180,WALM060,DeSoto,Fashion accessories,60.0,1.0,2020-02-20,12:57:00,Ewallet,7.0,0.33,60.0,2,12
2181,WALM015,Grand Prairie,Home and lifestyle,46.0,2.0,2020-06-15,9:25:00,Ewallet,4.0,0.48,92.0,6,9
2182,WALM013,Irving,Fashion accessories,32.0,3.0,2021-10-19,9:00:00,Ewallet,7.0,0.48,96.0,10,9
2183,WALM071,Lufkin,Home and lifestyle,24.0,3.0,2022-02-20,12:56:00,Ewallet,7.0,0.33,72.0,2,12
2184,WALM039,Longview,Fashion accessories,33.0,3.0,2021-03-16,15:45:00,Ewallet,8.0,0.48,99.0,3,15
2185,WALM076,Huntsville,Home and lifestyle,57.0,2.0,2020-07-24,17:47:00,Ewallet,5.0,0.33,114.0,7,17
2186,WALM049,North Richland Hills,Fashion accessories,49.0,2.0,2022-05-10,16:13:00,Ewallet,8.0,0.48,98.0,5,16
2187,WALM060,DeSoto,Home and lifestyle,59.0,3.0,2020-05-30,6:50:00,Ewallet,6.0,0.33,177.0,5,6
2188,WALM071,Lufkin,Fashion accessories,57.0,1.0,2023-06-21,6:16:00,Ewallet,5.0,0.33,57.0,6,6
2189,WALM100,Canyon,Home and lifestyle,58.0,1.0,2023-03-29,9:44:00,Ewallet,8.0,0.18,58.0,3,9
2190,WALM070,Hurst,Fashion accessories,17.0,1.0,2022-01-05,20:24:00,Ewallet,8.0,0.33,17.0,1,20
2191,WALM076,Huntsville,Home and lifestyle,48.0,2.0,2020-12-18,13:34:00,Ewallet,4.0,0.33,96.0,12,13
2192,WALM053,Conroe,Fashion accessories,54.0,1.0,2023-11-23,19:51:00,Ewallet,8.0,0.57,54.0,11,19
2193,WALM031,Lewisville,Home and lifestyle,32.0,2.0,2020-05-25,20:09:00,Ewallet,5.0,0.48,64.0,5,20
2194,WALM017,McKinney,Fashion accessories,42.0,3.0,2023-08-05,7:48:00,Ewallet,4.0,0.48,126.0,8,7
2195,WALM017,McKinney,Home and lifestyle,61.0,1.0,2020-02-08,16:00:00,Ewallet,4.0,0.48,61.0,2,16
2196,WALM085,Kerrville,Fashion accessories,77.0,1.0,2020-11-19,8:39:00,Ewallet,7.0,0.33,77.0,11,8
2197,WALM063,Georgetown,Home and lifestyle,44.0,2.0,2021-06-12,7:37:00,Ewallet,6.0,0.33,88.0,6,7
